	word	n_samples	wordnet_polysemy	bert_polysemy	surprisal	s_samples	in_vocab	unigram
0	ಅಂಚೆ	550	-1	-160.53226577827303	5.814008768688549	550	1.0	14.310956676311973
1	ಅಂತರಜಾಲ	264	-1	-114.6797042059434	4.515582849582036	264	1.0	15.386974543156748
2	ಅಂತ್ಯದಲ್ಲಿ	391	-1	68.1199531197127	4.495832351772377	391	1.0	14.827354890550057
3	ಅಂತಿಮ	1671	-1	87.43159608182047	0.3955721330028061	1671	1.0	12.737101743359379
4	ಅಂತರದಿಂದ	148	-1	45.29746445350904	8.456011364588866	148	1.0	16.233895213152362
5	ಅಂಡ್	2260	-1	220.10696666314362	0.010777820695490296	2260	1.0	12.292561986058837
6	ಅಂಡರ್	149	-1	-34.74144386524166	8.549134555279009	149	1.0	16.186277192919622
7	ಅಂದರೆ	5000	-1	333.38203685139587	0.024835213987709177	5000	1.0	11.163044886681904
8	ಅಂಥ	573	-1	29.354248203439823	3.672794709863047	573	1.0	14.288156806938835
9	ಅಂಗಿ	580	-1	-778.5492207870524	0.6252833336250503	580	1.0	14.270669380209993
10	ಅಂತರರಾಷ್ಟ್ರೀಯ	2114	-1	0.616025801103932	1.1709068826802407	2114	1.0	12.399816607702096
11	ಅಂಗಗಳ	144	-1	-91.38745757049773	10.253852738274468	144	1.0	16.27315464359959
12	ಅಂಕಿ	423	-1	-49.11827781730561	1.672901062202369	423	1.0	14.725143279051322
13	ಅಂಶ	830	-1	135.40822904796272	0.2083396798980153	830	1.0	13.747431346253107
14	ಅಂದು	421	-1	49.92983896565813	1.1237168295968174	421	1.0	14.725143279051322
15	ಅಂತಿಮವಾಗಿ	1391	-1	-7.61649072451237	2.1750944676286106	1391	1.0	13.005980507404871
16	ಅಂತಹ	1226	-1	85.32108002808496	1.213683412050248	1226	1.0	13.18862113338792
17	ಅಂಶವು	183	-1	72.2118229710545	5.800368865331014	183	1.0	15.92950177755751
18	ಅಂಶಗಳ	536	-1	56.34191961411713	4.017129819784591	536	1.0	14.381601371057899
19	ಅಂಶಗಳನ್ನು	975	-1	62.22879907062539	4.219023771652808	975	1.0	13.517898684010827
20	ಅಂತರಾಷ್ಟ್ರೀಯ	868	-1	55.874473833210075	0.7624909791039638	868	1.0	13.683225889985081
21	ಅಂಕಗಳನ್ನು	276	-1	-13.281246023863988	8.498657752638278	276	1.0	15.339321567565335
22	ಅಂತರ್ಜಾಲ	382	-1	-117.7304005800122	3.2725489351761903	382	1.0	14.853150891427395
23	ಅಂಶವಾಗಿದೆ	184	-1	52.326077167484634	4.331890769626783	184	1.0	15.92168227309821
24	ಅಂತ್ಯ	279	-1	63.34515224338187	7.692896324673861	279	1.0	15.288156806938836
25	ಅಂದಿನ	860	-1	58.47517055290085	1.382970513299454	860	1.0	13.698176231451054
26	ಅಂದಾಜು	1117	-1	46.20754305312665	4.635230279331668	1117	1.0	13.171133706659079
27	ಅಂಕಣ	217	-1	-176.98967288006713	6.169809800688572	217	1.0	15.419640732077072
28	ಅಂತೆಯೇ	296	-1	-58.63172324602343	4.649211121169296	296	1.0	15.238744612813756
29	ಅಂಶಗಳು	888	-1	89.16091187186183	4.361654420962205	888	1.0	13.647319861462906
30	ಅಂತಾರಾಷ್ಟ್ರೀಯ	1518	-1	-48.14266902304006	1.1226871266705873	1518	1.0	12.878470206276912
31	ಅಂಗ	316	-1	13.629736129908961	0.7313700612587265	316	1.0	15.117673378920596
32	ಅಂಗಾಂಶ	206	-1	-185.08235163854442	4.19968249554773	206	1.0	15.759576776115196
33	ಅಂಟು	168	-1	-94.45495532151527	6.032041964786393	168	1.0	16.04367279747682
34	ಅಂತರವನ್ನು	190	-1	-10.212771523482578	5.941082866568315	190	1.0	15.875634905578774
35	ಅಂಶಗಳಲ್ಲಿ	116	-1	83.25214243062892	5.9468443866433764	116	1.0	16.57042068425268
36	ಅಂದಾಜಿನ	189	-1	34.0409264248968	3.3105296815829304	189	1.0	15.875634905578774
37	ಅಂಶವನ್ನು	421	-1	60.132679520470006	5.614012790688992	421	1.0	14.728549880494574
38	ಅಂತರದಲ್ಲಿ	340	-1	110.5237759627662	4.1295679737101585	340	1.0	15.039435804590351
39	ಅಂತರ	600	-1	143.15275529981918	0.955336573892273	600	1.0	14.172292963483919
40	ಅಂಗಡಿ	230	-1	-20.73445793939392	5.514736799571825	230	1.0	15.516425794611953
41	ಅಂಚು	148	-1	-128.0741326620898	7.490005966779348	148	1.0	16.224245043118643
42	ಅಂತ್ಯದ	306	-1	90.65300972848605	2.6131906427467375	306	1.0	15.176939328340286
43	ಅಂತರದ	128	-1	62.81765533735048	13.266184154897928	128	1.0	16.430695920586068
44	ಅಂಚಿನಲ್ಲಿ	141	-1	-72.42485050417942	10.511205967436446	141	1.0	16.303316614109843
45	ಅಂಗಾಂಶಗಳ	105	-1	-259.81567877510474	8.646603597913469	105	1.0	16.725143279051323
46	ಅಂತರ್ರಾಷ್ಟ್ರೀಯ	124	-1	-95.80104876387557	5.6047402120405625	124	1.0	16.487279448952435
47	ಅಂಬೇಡ್ಕರ್	164	-1	-353.15677609927855	8.681195183498103	164	1.0	16.06935944114047
48	ಅಂದಾಜಿಸಲಾಗಿದೆ	236	-1	-151.75495051356327	4.129865924433126	236	1.0	15.564320484716264
49	ಅಂಚಿನ	152	-1	-85.15875465284104	3.3227014306344484	152	1.0	16.195675890921873
50	ಅಂಶದ	156	-1	31.6105237337071	8.083347886036604	156	1.0	16.14928298543742
51	ಅಂದಿನಿಂದ	265	-1	-8.658445382939316	2.6542324763423992	265	1.0	15.397781298113333
52	ಅಂಗಗಳು	158	-1	-27.358589728928564	6.336941800540006	158	1.0	16.09551172899644
53	ಅಂಗಡಿಗಳು	158	-1	-52.94906552878137	12.453451811512814	158	1.0	16.122146855499906
54	ಅಂಗವಾಗಿ	285	-1	-0.7340153171701694	4.4213370126590394	285	1.0	15.293192396836133
55	ಅಂಬರೀಶ್	112	-1	-500.8161568380755	8.49244916013309	112	1.0	16.60757368267015
56	ಅಂಕ	194	-1	14.51678896002569	7.0653857232369095	194	1.0	15.738818215948399
57	ಅಂತ	187	-1	31.917482197965654	4.015921451191214	187	1.0	15.853150891427395
58	ಅಂತಸ್ತಿನ	112	-1	-257.87712554711493	13.003505264009748	112	1.0	16.632884771199336
59	ಅಂತರಿಕ್ಷ	133	-1	-144.19350294098874	6.017472222335357	133	1.0	16.365600892364185
60	ಅಂಕಿಅಂಶಗಳ	130	-1	-70.33534829168795	11.066961163740892	130	1.0	16.419640732077074
61	ಅಂಕಿಅಂಶಗಳು	118	-1	-14.718293030927377	9.262158620155464	118	1.0	16.52232639605164
62	ಅಂಕಿತ	109	-1	-253.28150592804928	7.30238352784323	109	1.0	16.60757368267015
63	ಅಂಶವೆಂದರೆ	158	-1	-26.261080241611534	3.3669374079643926	158	1.0	16.140180778330166
64	ಅಂಡಮಾನ್	115	-1	-325.99480415045355	7.816884360106095	115	1.0	16.498867423227647
65	ಅಂತರ್	145	-1	-31.31969582211518	5.456862612428337	145	1.0	16.263239174734505
66	ಅಕ್ಟೋಬರ್	1963	-1	44.53982903565666	0.33509622687957213	1963	1.0	12.501050568725036
67	ಅಕ್ಷಾಂಶ	598	-1	-382.0463010019105	0.9698740563894245	598	1.0	14.221842552903338
68	ಅಕಾಡೆಮಿ	1443	-1	37.31645916257659	0.877807568554132	1443	1.0	12.946260295818876
69	ಅಕ್ರಮ	141	-1	-291.62832537338045	7.242055761053207	141	1.0	16.303316614109843
